epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,8009.19,1.22161,0.7538,0.00347,0.82888,0.65064,0.7519,0.54446,1.11756,0.76622,0.00472,0.000687804,0.000687804,0.000687804
180,8053.73,1.22038,0.7459,0.00341,0.83927,0.65193,0.75568,0.54541,1.15602,0.71891,0.00484,0.000682303,0.000682303,0.000682303
181,8098.04,1.24485,0.76931,0.00354,0.82354,0.66174,0.75379,0.55199,1.07825,0.76556,0.00445,0.000676802,0.000676802,0.000676802
182,8142.72,1.20395,0.75524,0.00347,0.81427,0.66442,0.75615,0.54673,1.12821,0.76537,0.00452,0.000671301,0.000671301,0.000671301
183,8186.79,1.23793,0.75613,0.00345,0.81601,0.66422,0.75443,0.55563,1.09157,0.78722,0.00457,0.0006658,0.0006658,0.0006658
184,8231.11,1.20452,0.75761,0.00345,0.79776,0.67284,0.75413,0.55613,1.10075,0.76763,0.00456,0.000660299,0.000660299,0.000660299
185,8275.68,1.21732,0.75491,0.00335,0.81553,0.66763,0.75989,0.5615,1.08884,0.69621,0.00462,0.000654798,0.000654798,0.000654798
186,8319.56,1.20487,0.73675,0.00337,0.81079,0.67548,0.75882,0.55916,1.08674,0.6981,0.00457,0.000649297,0.000649297,0.000649297
187,8364.57,1.21636,0.75353,0.00342,0.80821,0.67636,0.75825,0.55271,1.10815,0.72368,0.00476,0.000643795,0.000643795,0.000643795
188,8408.89,1.22664,0.7569,0.00343,0.81311,0.67504,0.75279,0.55301,1.11819,0.73954,0.00478,0.000638294,0.000638294,0.000638294
189,8453.12,1.21902,0.74806,0.00341,0.8157,0.66466,0.75342,0.55004,1.12162,0.73129,0.00471,0.000632793,0.000632793,0.000632793
190,8497.68,1.25053,0.76206,0.00349,0.80409,0.66635,0.756,0.55149,1.13945,0.72103,0.00478,0.000627292,0.000627292,0.000627292
191,8542.34,1.24044,0.76101,0.00348,0.82762,0.66496,0.75847,0.5562,1.10127,0.70793,0.00456,0.000621791,0.000621791,0.000621791
192,8586.66,1.23138,0.74675,0.00345,0.79925,0.67798,0.75835,0.55513,1.07725,0.70273,0.00441,0.00061629,0.00061629,0.00061629
193,8631.2,1.23779,0.74777,0.00344,0.80424,0.6795,0.75681,0.55074,1.08971,0.70502,0.0046,0.000610789,0.000610789,0.000610789
194,8675.44,1.23608,0.7521,0.00347,0.79152,0.68021,0.75292,0.55186,1.06579,0.70621,0.00435,0.000605288,0.000605288,0.000605288
195,8719.78,1.23092,0.74957,0.00345,0.82501,0.67629,0.75261,0.55457,1.06761,0.69859,0.0044,0.000599787,0.000599787,0.000599787
196,8764.12,1.25111,0.76157,0.00341,0.80974,0.67454,0.75421,0.55325,1.08224,0.69427,0.00442,0.000594286,0.000594286,0.000594286
197,8808.36,1.20312,0.74566,0.00343,0.79571,0.67968,0.75783,0.55345,1.07362,0.69346,0.00438,0.000588784,0.000588784,0.000588784
198,8857.39,1.22586,0.74817,0.00343,0.82413,0.67518,0.75788,0.55736,1.07147,0.70294,0.00444,0.000583283,0.000583283,0.000583283
199,8901.4,1.20998,0.74206,0.00329,0.80673,0.671,0.75389,0.55464,1.06616,0.69384,0.00441,0.000577782,0.000577782,0.000577782
200,8946.35,1.21984,0.75199,0.00339,0.8029,0.66905,0.75449,0.55467,1.07665,0.69469,0.00448,0.000572281,0.000572281,0.000572281
201,8990.92,1.19379,0.74692,0.00343,0.81687,0.67839,0.75638,0.55461,1.06038,0.71812,0.00438,0.00056678,0.00056678,0.00056678
202,9035.13,1.19523,0.72965,0.00334,0.81355,0.66963,0.75947,0.55963,1.10239,0.71336,0.0047,0.000561279,0.000561279,0.000561279
203,9079.75,1.20069,0.73677,0.00332,0.81773,0.67144,0.7524,0.55054,1.11189,0.72917,0.0048,0.000555778,0.000555778,0.000555778
204,9124.43,1.2021,0.73606,0.00333,0.82528,0.66436,0.75797,0.55071,1.09832,0.77294,0.00459,0.000550277,0.000550277,0.000550277
205,9168.25,1.21435,0.73858,0.00344,0.82753,0.66452,0.75596,0.5542,1.09928,0.77354,0.00466,0.000544776,0.000544776,0.000544776
206,9212.65,1.18083,0.73788,0.00331,0.81616,0.67057,0.75804,0.5554,1.10457,0.71589,0.00457,0.000539275,0.000539275,0.000539275
207,9257.04,1.2436,0.75841,0.00343,0.80629,0.67162,0.75482,0.55813,1.09009,0.72809,0.0046,0.000533773,0.000533773,0.000533773
208,9301.65,1.19925,0.73982,0.00335,0.81872,0.6667,0.75267,0.5547,1.10187,0.74379,0.00464,0.000528272,0.000528272,0.000528272
209,9345.38,1.20411,0.74379,0.00333,0.81692,0.67227,0.7585,0.55879,1.09834,0.74139,0.00458,0.000522771,0.000522771,0.000522771
210,9390.19,1.1896,0.73408,0.00327,0.81936,0.66272,0.75682,0.54998,1.13698,0.73133,0.00479,0.00051727,0.00051727,0.00051727
211,9434.78,1.24147,0.74522,0.00337,0.8152,0.66914,0.75874,0.55359,1.1256,0.73274,0.00472,0.000511769,0.000511769,0.000511769
212,9478.97,1.20163,0.74897,0.00334,0.8093,0.67225,0.75748,0.55351,1.12162,0.71244,0.00467,0.000506268,0.000506268,0.000506268
213,9523.32,1.19518,0.74191,0.00333,0.80842,0.67917,0.76018,0.56102,1.09906,0.70902,0.00457,0.000500767,0.000500767,0.000500767
214,9568.04,1.20128,0.7348,0.0033,0.81501,0.68003,0.76253,0.56306,1.0795,0.70186,0.00449,0.000495266,0.000495266,0.000495266
215,9612.9,1.20821,0.74869,0.00339,0.81225,0.67063,0.76166,0.5629,1.0957,0.69445,0.00447,0.000489765,0.000489765,0.000489765
216,9657.55,1.20922,0.74121,0.00336,0.81667,0.67338,0.75908,0.56342,1.08059,0.69365,0.0045,0.000484263,0.000484263,0.000484263
217,9701.68,1.14023,0.72613,0.00328,0.82034,0.67271,0.76084,0.56075,1.08431,0.73523,0.00444,0.000478762,0.000478762,0.000478762
218,9746.36,1.19544,0.73977,0.00344,0.81026,0.68148,0.76024,0.55766,1.12373,0.71681,0.0047,0.000473261,0.000473261,0.000473261
219,9790.76,1.1969,0.74486,0.00339,0.80119,0.68885,0.76279,0.5601,1.13192,0.69616,0.00481,0.00046776,0.00046776,0.00046776
220,9834.64,1.2209,0.74394,0.00326,0.81263,0.68048,0.75773,0.55779,1.09878,0.70734,0.00454,0.000462259,0.000462259,0.000462259
221,9879.05,1.17739,0.7224,0.00321,0.80066,0.68258,0.75557,0.55321,1.08769,0.73422,0.00444,0.000456758,0.000456758,0.000456758
222,9923.65,1.18872,0.7345,0.00335,0.80623,0.68554,0.7638,0.56006,1.07092,0.72508,0.00443,0.000451257,0.000451257,0.000451257
223,9967.74,1.20941,0.74251,0.00334,0.8045,0.68168,0.76041,0.55913,1.06289,0.77478,0.00435,0.000445756,0.000445756,0.000445756
224,10011.7,1.20128,0.75164,0.00337,0.79615,0.69022,0.7554,0.55638,1.0468,0.77876,0.00419,0.000440255,0.000440255,0.000440255
225,10056,1.18794,0.73028,0.00327,0.8057,0.67728,0.75655,0.55109,1.06416,0.78943,0.00428,0.000434754,0.000434754,0.000434754
226,10099.2,1.18944,0.73242,0.00333,0.8236,0.66703,0.76252,0.56002,1.08659,0.69553,0.00447,0.000429253,0.000429253,0.000429253
227,10144,1.17321,0.72933,0.00326,0.80912,0.6681,0.75743,0.55924,1.0653,0.69006,0.0044,0.000423751,0.000423751,0.000423751
228,10188.2,1.18432,0.72721,0.00331,0.81814,0.67522,0.76334,0.56508,1.05916,0.6973,0.00442,0.00041825,0.00041825,0.00041825
229,10232.2,1.18605,0.73429,0.00326,0.81272,0.67546,0.7656,0.56381,1.06634,0.71265,0.00433,0.000412749,0.000412749,0.000412749
230,10276.9,1.18458,0.72877,0.00331,0.80941,0.67492,0.76512,0.56675,1.06637,0.71172,0.00437,0.000407248,0.000407248,0.000407248
231,10321.3,1.1722,0.72257,0.00323,0.81836,0.67541,0.76389,0.56314,1.04861,0.76826,0.00424,0.000401747,0.000401747,0.000401747
232,10365.5,1.1852,0.74006,0.00334,0.80806,0.67867,0.76142,0.56066,1.09038,0.72909,0.00448,0.000396246,0.000396246,0.000396246
233,10410.3,1.15299,0.73357,0.00324,0.8042,0.67964,0.76243,0.5648,1.0764,0.72522,0.00448,0.000390745,0.000390745,0.000390745
234,10454.7,1.19621,0.74247,0.00332,0.81128,0.68529,0.76312,0.56292,1.07992,0.73122,0.00442,0.000385244,0.000385244,0.000385244
235,10499.3,1.18879,0.73475,0.00332,0.82154,0.67826,0.76191,0.55876,1.09383,0.72799,0.00456,0.000379743,0.000379743,0.000379743
236,10543.8,1.17772,0.72707,0.00331,0.81518,0.68202,0.76167,0.56294,1.06372,0.7221,0.00443,0.000374242,0.000374242,0.000374242
237,10587.6,1.184,0.72906,0.00329,0.81093,0.67813,0.76195,0.56332,1.07213,0.67819,0.00436,0.00036874,0.00036874,0.00036874
238,10631.5,1.18169,0.73645,0.00325,0.8231,0.66741,0.76143,0.56645,1.06126,0.68372,0.00434,0.000363239,0.000363239,0.000363239
239,10675.8,1.15719,0.72278,0.00326,0.81742,0.6674,0.76239,0.56636,1.07694,0.68932,0.00437,0.000357738,0.000357738,0.000357738
240,10719.7,1.1844,0.72198,0.00325,0.82116,0.67422,0.76045,0.56335,1.0829,0.70491,0.00444,0.000352237,0.000352237,0.000352237
241,10764,1.17282,0.72002,0.00319,0.82622,0.6673,0.75989,0.56124,1.04531,0.76238,0.00421,0.000346736,0.000346736,0.000346736
242,10808.5,1.13914,0.72353,0.00322,0.80952,0.67312,0.75955,0.56211,1.06314,0.70963,0.00431,0.000341235,0.000341235,0.000341235
243,10853.4,1.15591,0.72823,0.00326,0.80878,0.67468,0.7617,0.56364,1.06649,0.68215,0.00437,0.000335734,0.000335734,0.000335734
244,10897.6,1.17871,0.74334,0.00329,0.81531,0.67804,0.76239,0.56757,1.05664,0.67998,0.00427,0.000330233,0.000330233,0.000330233
245,10942.2,1.17683,0.73072,0.00327,0.81498,0.67231,0.76244,0.56751,1.04944,0.72754,0.00433,0.000324732,0.000324732,0.000324732
246,10986.8,1.14062,0.72483,0.00324,0.81842,0.6773,0.76395,0.566,1.0526,0.73151,0.00431,0.000319231,0.000319231,0.000319231
247,11031.1,1.17707,0.72656,0.00324,0.82108,0.67596,0.76647,0.56812,1.05044,0.72339,0.00429,0.000313729,0.000313729,0.000313729
248,11075.6,1.15317,0.71863,0.00318,0.81462,0.67804,0.76449,0.56303,1.06642,0.73617,0.00435,0.000308228,0.000308228,0.000308228
249,11119.9,1.17254,0.73012,0.00323,0.81068,0.67599,0.76148,0.56174,1.0422,0.75503,0.00422,0.000302727,0.000302727,0.000302727
250,11164.2,1.1624,0.72623,0.00322,0.81653,0.67322,0.75572,0.55442,1.0681,0.76658,0.0043,0.000297226,0.000297226,0.000297226
251,11208.9,1.19475,0.72792,0.00325,0.80778,0.67162,0.75925,0.56427,1.01906,0.75404,0.00409,0.000291725,0.000291725,0.000291725
252,11253.7,1.1712,0.72236,0.00321,0.82615,0.6653,0.76098,0.56619,1.01192,0.75028,0.00403,0.000286224,0.000286224,0.000286224
253,11298.8,1.17034,0.72615,0.00316,0.82336,0.67155,0.76192,0.56553,1.04739,0.72246,0.00423,0.000280723,0.000280723,0.000280723
254,11343.8,1.20255,0.72855,0.00319,0.82568,0.67236,0.75896,0.5636,1.04728,0.72993,0.00426,0.000275222,0.000275222,0.000275222
255,11388.2,1.15987,0.72179,0.00315,0.83256,0.66576,0.75943,0.5641,1.04809,0.70913,0.00423,0.000269721,0.000269721,0.000269721
256,11432.8,1.16422,0.71799,0.00324,0.82108,0.6717,0.76216,0.56691,1.04578,0.69242,0.00421,0.00026422,0.00026422,0.00026422
257,11477.5,1.20025,0.72963,0.00326,0.81296,0.67364,0.76259,0.56345,1.06552,0.70428,0.00424,0.000258718,0.000258718,0.000258718
258,11522.2,1.17892,0.73394,0.00324,0.8217,0.67345,0.7629,0.56693,1.04875,0.70005,0.00423,0.000253217,0.000253217,0.000253217
259,11567.1,1.16319,0.72812,0.00319,0.81172,0.67526,0.76386,0.56818,1.05498,0.70815,0.00423,0.000247716,0.000247716,0.000247716
260,11611.3,1.15811,0.71593,0.0032,0.81687,0.66972,0.76236,0.5655,1.05619,0.69833,0.00427,0.000242215,0.000242215,0.000242215
261,11655.8,1.17042,0.70892,0.00324,0.81357,0.6731,0.76486,0.56594,1.06529,0.68048,0.00432,0.000236714,0.000236714,0.000236714
262,11701.2,1.1835,0.72831,0.00323,0.80656,0.68129,0.76252,0.56402,1.07435,0.67844,0.00434,0.000231213,0.000231213,0.000231213
263,11745.4,1.14163,0.72362,0.00325,0.82285,0.67111,0.76275,0.5683,1.05923,0.67577,0.00429,0.000225712,0.000225712,0.000225712
264,11790.1,1.18661,0.72987,0.00317,0.83009,0.67154,0.76375,0.56562,1.06907,0.68304,0.00429,0.000220211,0.000220211,0.000220211
265,11835,1.12576,0.70376,0.00315,0.82314,0.6738,0.76357,0.56391,1.07975,0.68184,0.00444,0.00021471,0.00021471,0.00021471
266,11879.7,1.1865,0.7227,0.00322,0.82076,0.67695,0.76526,0.56803,1.05706,0.67602,0.00429,0.000209209,0.000209209,0.000209209
267,11924.3,1.17355,0.72586,0.00318,0.8183,0.67616,0.76491,0.56734,1.04544,0.69796,0.00423,0.000203707,0.000203707,0.000203707
268,11969.2,1.17316,0.71508,0.00318,0.81508,0.67766,0.7652,0.57144,1.05773,0.67535,0.00428,0.000198206,0.000198206,0.000198206
269,12013.2,1.12925,0.71507,0.00316,0.82236,0.67923,0.76578,0.5708,1.06538,0.6742,0.0043,0.000192705,0.000192705,0.000192705
270,12057.6,1.17216,0.72715,0.00322,0.82431,0.67833,0.76564,0.56638,1.05526,0.69246,0.00423,0.000187204,0.000187204,0.000187204
271,12103.1,1.14561,0.71459,0.00318,0.8314,0.67188,0.76543,0.56967,1.04842,0.69376,0.00418,0.000181703,0.000181703,0.000181703
272,12147.6,1.129,0.71791,0.00314,0.82651,0.67327,0.76418,0.5693,1.05749,0.67822,0.00424,0.000176202,0.000176202,0.000176202
273,12192.4,1.12688,0.71917,0.00315,0.8333,0.66878,0.76212,0.56981,1.05028,0.67848,0.00419,0.000170701,0.000170701,0.000170701
274,12237.3,1.13569,0.70227,0.00312,0.82576,0.6755,0.76353,0.57104,1.05376,0.6733,0.00425,0.0001652,0.0001652,0.0001652
275,12281.7,1.17711,0.72014,0.0032,0.81875,0.68027,0.76523,0.56898,1.05515,0.67924,0.00431,0.000159699,0.000159699,0.000159699
276,12326.9,1.17726,0.7119,0.00316,0.81168,0.68169,0.7637,0.56746,1.05789,0.68187,0.00432,0.000154198,0.000154198,0.000154198
277,12371.7,1.16658,0.7185,0.0032,0.80517,0.68366,0.76088,0.56659,1.05949,0.68199,0.00428,0.000148696,0.000148696,0.000148696
278,12416.7,1.16024,0.71864,0.00311,0.80876,0.68529,0.76297,0.56603,1.06864,0.67774,0.00431,0.000143195,0.000143195,0.000143195
279,12461.3,1.13416,0.71656,0.00317,0.80918,0.68225,0.76121,0.56793,1.04175,0.69744,0.00416,0.000137694,0.000137694,0.000137694
280,12506.3,1.16303,0.71078,0.00315,0.80939,0.67662,0.76166,0.56682,1.049,0.70245,0.00424,0.000132193,0.000132193,0.000132193
281,12551.6,1.13908,0.71824,0.00317,0.81875,0.67172,0.76018,0.56746,1.03208,0.71377,0.00415,0.000126692,0.000126692,0.000126692
282,12596.2,1.13961,0.71608,0.00315,0.81987,0.67325,0.76185,0.56875,1.04016,0.69542,0.0042,0.000121191,0.000121191,0.000121191
283,12641.2,1.15651,0.72187,0.00311,0.81875,0.67997,0.76509,0.56847,1.05003,0.69506,0.00423,0.00011569,0.00011569,0.00011569
284,12686.4,1.12941,0.71458,0.00317,0.82705,0.67834,0.76608,0.57061,1.0311,0.70617,0.00414,0.000110189,0.000110189,0.000110189
285,12731,1.16856,0.71604,0.00316,0.82747,0.67787,0.76697,0.57223,1.02388,0.70547,0.00412,0.000104688,0.000104688,0.000104688
286,12775.7,1.15308,0.70982,0.00315,0.83029,0.67609,0.76532,0.56967,1.05186,0.67834,0.00423,9.91865e-05,9.91865e-05,9.91865e-05
287,12820,1.13103,0.71211,0.00313,0.81655,0.68508,0.76527,0.57041,1.05738,0.67276,0.00426,9.36854e-05,9.36854e-05,9.36854e-05
288,12864.1,1.14293,0.71412,0.00312,0.81766,0.68345,0.76343,0.56942,1.0562,0.68161,0.00425,8.81843e-05,8.81843e-05,8.81843e-05
289,12909,1.12541,0.70692,0.0031,0.82214,0.6801,0.76291,0.56848,1.05536,0.68239,0.00424,8.26832e-05,8.26832e-05,8.26832e-05
290,12953.9,1.13891,0.70634,0.0031,0.81803,0.67613,0.76266,0.56963,1.0519,0.68184,0.00423,7.71821e-05,7.71821e-05,7.71821e-05
291,12996.8,1.08891,0.74466,0.00337,0.8219,0.66824,0.75971,0.55872,1.07232,0.69846,0.00436,7.1681e-05,7.1681e-05,7.1681e-05
292,13040,1.08843,0.72347,0.00329,0.82529,0.66608,0.75357,0.55219,1.08864,0.69408,0.00444,6.61799e-05,6.61799e-05,6.61799e-05
293,13083.1,1.07856,0.70133,0.00325,0.80788,0.67717,0.75268,0.55125,1.0986,0.7037,0.00452,6.06788e-05,6.06788e-05,6.06788e-05
294,13126.2,1.08512,0.70772,0.00324,0.81438,0.66462,0.75161,0.54721,1.11584,0.71508,0.00462,5.51777e-05,5.51777e-05,5.51777e-05
295,13169.9,1.04629,0.70103,0.00325,0.81819,0.66087,0.75001,0.547,1.107,0.71445,0.00456,4.96766e-05,4.96766e-05,4.96766e-05
296,13212.6,1.06735,0.70384,0.00322,0.82887,0.6572,0.75018,0.54827,1.10434,0.71423,0.00453,4.41755e-05,4.41755e-05,4.41755e-05
297,13255.1,1.05907,0.6882,0.00319,0.82876,0.65975,0.75087,0.54792,1.10708,0.71493,0.00457,3.86744e-05,3.86744e-05,3.86744e-05
298,13298.2,1.04448,0.69537,0.00316,0.83011,0.66048,0.7524,0.55005,1.10682,0.71132,0.00459,3.31733e-05,3.31733e-05,3.31733e-05
299,13341.3,1.04237,0.69939,0.00311,0.8274,0.66382,0.7542,0.5498,1.10758,0.7094,0.00461,2.76722e-05,2.76722e-05,2.76722e-05
300,13384,1.0446,0.70426,0.00318,0.82721,0.66208,0.75364,0.55044,1.10234,0.71321,0.00457,2.21711e-05,2.21711e-05,2.21711e-05
