epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,493.643,1.63335,1.32776,0.00434,0.67582,0.66554,0.73011,0.42531,1.58505,1.19847,0.00651,0.00122141,0.00122141,0.00122141
83,499.414,1.6057,1.38062,0.00431,0.67582,0.66554,0.73011,0.42531,1.58505,1.19847,0.00651,0.00121591,0.00121591,0.00121591
84,505.345,1.58367,1.30571,0.0042,0.6974,0.68184,0.73772,0.42686,1.57387,1.23154,0.00654,0.00121041,0.00121041,0.00121041
85,511.303,1.68742,1.41423,0.00467,0.6974,0.68184,0.73772,0.42686,1.57387,1.23154,0.00654,0.00120491,0.00120491,0.00120491
86,517.265,1.41024,1.32908,0.00453,0.6974,0.68184,0.73772,0.42686,1.57387,1.23154,0.00654,0.00119941,0.00119941,0.00119941
87,523.483,1.64373,1.276,0.00436,0.71617,0.66966,0.74402,0.44259,1.53682,1.2314,0.0063,0.00119391,0.00119391,0.00119391
88,530.03,1.49739,1.22348,0.00433,0.71617,0.66966,0.74402,0.44259,1.53682,1.2314,0.0063,0.0011884,0.0011884,0.0011884
89,536.817,1.57475,1.35527,0.00487,0.70619,0.67999,0.74421,0.43389,1.59179,1.21406,0.00648,0.0011829,0.0011829,0.0011829
90,542.779,1.70469,1.28936,0.00424,0.70619,0.67999,0.74421,0.43389,1.59179,1.21406,0.00648,0.0011774,0.0011774,0.0011774
91,548.628,1.5125,1.2508,0.00462,0.70619,0.67999,0.74421,0.43389,1.59179,1.21406,0.00648,0.0011719,0.0011719,0.0011719
92,554.444,1.52858,1.27336,0.00469,0.78672,0.63068,0.7482,0.42992,1.61165,1.23607,0.00652,0.0011664,0.0011664,0.0011664
93,560.073,1.50365,1.26827,0.00466,0.78672,0.63068,0.7482,0.42992,1.61165,1.23607,0.00652,0.0011609,0.0011609,0.0011609
94,566.026,1.6025,1.32286,0.00439,0.78672,0.63068,0.7482,0.42992,1.61165,1.23607,0.00652,0.0011554,0.0011554,0.0011554
95,571.795,1.51274,1.4717,0.00426,0.71562,0.66569,0.74016,0.44034,1.57181,1.24182,0.00655,0.0011499,0.0011499,0.0011499
96,577.552,1.5595,1.30038,0.00438,0.71562,0.66569,0.74016,0.44034,1.57181,1.24182,0.00655,0.0011444,0.0011444,0.0011444
97,583.333,1.49079,1.27515,0.00452,0.70037,0.69536,0.75178,0.44068,1.56251,1.23087,0.00653,0.00113889,0.00113889,0.00113889
98,589.32,1.46997,1.1938,0.00379,0.70037,0.69536,0.75178,0.44068,1.56251,1.23087,0.00653,0.00113339,0.00113339,0.00113339
99,595.304,1.46502,1.26933,0.00421,0.70037,0.69536,0.75178,0.44068,1.56251,1.23087,0.00653,0.00112789,0.00112789,0.00112789
100,601.445,1.5311,1.25189,0.00404,0.69328,0.68727,0.7569,0.44068,1.5513,1.20823,0.00649,0.00112239,0.00112239,0.00112239
101,607.672,1.54374,1.20453,0.00392,0.69328,0.68727,0.7569,0.44068,1.5513,1.20823,0.00649,0.00111689,0.00111689,0.00111689
102,613.752,1.47252,1.2149,0.00408,0.69328,0.68727,0.7569,0.44068,1.5513,1.20823,0.00649,0.00111139,0.00111139,0.00111139
103,619.875,1.55944,1.29623,0.00485,0.74476,0.66948,0.75588,0.45159,1.52699,1.18787,0.00635,0.00110589,0.00110589,0.00110589
104,625.947,1.5272,1.19502,0.00379,0.74476,0.66948,0.75588,0.45159,1.52699,1.18787,0.00635,0.00110039,0.00110039,0.00110039
105,631.862,1.53321,1.31229,0.00447,0.72372,0.68354,0.76108,0.44457,1.52732,1.18389,0.00633,0.00109489,0.00109489,0.00109489
106,637.664,1.44622,1.18125,0.0038,0.72372,0.68354,0.76108,0.44457,1.52732,1.18389,0.00633,0.00108938,0.00108938,0.00108938
107,643.457,1.45815,1.15538,0.00409,0.72372,0.68354,0.76108,0.44457,1.52732,1.18389,0.00633,0.00108388,0.00108388,0.00108388
108,649.68,1.49438,1.27199,0.00429,0.76239,0.6563,0.76258,0.45154,1.53548,1.16193,0.00633,0.00107838,0.00107838,0.00107838
109,655.647,1.44748,1.18737,0.00407,0.76239,0.6563,0.76258,0.45154,1.53548,1.16193,0.00633,0.00107288,0.00107288,0.00107288
110,661.621,1.62881,1.30952,0.00488,0.76239,0.6563,0.76258,0.45154,1.53548,1.16193,0.00633,0.00106738,0.00106738,0.00106738
111,667.343,1.46837,1.2806,0.00457,0.73904,0.73586,0.77388,0.46206,1.50686,1.13465,0.00625,0.00106188,0.00106188,0.00106188
112,673.209,1.46144,1.17287,0.00423,0.73904,0.73586,0.77388,0.46206,1.50686,1.13465,0.00625,0.00105638,0.00105638,0.00105638
113,679.227,1.52833,1.31438,0.00479,0.6796,0.70226,0.77069,0.45675,1.50177,1.13786,0.00629,0.00105088,0.00105088,0.00105088
114,684.886,1.48837,1.22066,0.00423,0.6796,0.70226,0.77069,0.45675,1.50177,1.13786,0.00629,0.00104538,0.00104538,0.00104538
115,690.8,1.42987,1.20511,0.00402,0.6796,0.70226,0.77069,0.45675,1.50177,1.13786,0.00629,0.00103987,0.00103987,0.00103987
116,696.648,1.5153,1.22882,0.00437,0.6951,0.67714,0.77686,0.46603,1.49836,1.13514,0.0063,0.00103437,0.00103437,0.00103437
117,702.685,1.45871,1.17275,0.00392,0.6951,0.67714,0.77686,0.46603,1.49836,1.13514,0.0063,0.00102887,0.00102887,0.00102887
118,708.934,1.63374,1.34013,0.00405,0.6951,0.67714,0.77686,0.46603,1.49836,1.13514,0.0063,0.00102337,0.00102337,0.00102337
